mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,param_select__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
179.508234167099,1.029268885483559,0.014683771133422851,0.0013929727235081617,10.0,,1.0,32,"OrderedDict([('model__C', 10.0), ('model__class_weight', None), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5959058141187247,0.7861559900121765,0.9326240657426698,0.9668551437263181,0.8779670599362074,0.8319016147072192,0.13286547516611422,33
35.7192036151886,0.281928653799764,0.013440608978271484,0.00123685967731508,0.27779488593252066,,0.0,8,"OrderedDict([('model__C', 0.27779488593252066), ('model__class_weight', None), ('model__l1_ratio', 0.0), ('select__k', 8)])",0.5076745152455548,0.6342047738216403,0.8900204682270824,0.8381935892354817,0.754996610332515,0.7250179913724548,0.1388657466846478,60
316.40131907463075,0.4412190623256881,0.014503860473632812,0.001006625508180033,10.0,balanced,1.0,64,"OrderedDict([('model__C', 10.0), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 64)])",0.596022692765948,0.8418239353125667,0.9599015334507254,0.9729280947358067,0.8705943102443445,0.8482541133018783,0.1357717711208456,23
116.160435962677,0.8874574323193457,0.014211702346801757,0.002633268066695436,8.311059864056025,,0.9999121083645913,16,"OrderedDict([('model__C', 8.311059864056025), ('model__class_weight', None), ('model__l1_ratio', 0.9999121083645913), ('select__k', 16)])",0.5588515860300767,0.6760050702872213,0.8148855243877713,0.8659751392574726,0.7763963116971375,0.7384227263319358,0.10927024199714087,55
244.35038294792176,0.9290146013367561,0.03047070503234863,0.009897030458733093,4.131828732209516,,0.0,80,"OrderedDict([('model__C', 4.131828732209516), ('model__class_weight', None), ('model__l1_ratio', 0.0), ('select__k', 80)])",0.592878230408885,0.7775827381583645,0.9227194597481345,0.9554116925087482,0.8741838767388852,0.8245551995126036,0.13046323580904345,37
164.74555578231812,2.160194214536054,0.014191246032714844,0.0016394466998387233,0.1,balanced,1.0,32,"OrderedDict([('model__C', 0.1), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5932689645124472,0.8668538223265487,0.9622027080471195,0.9735224726576446,0.8741577663045936,0.8540011467696708,0.13751049170849242,4
379.75447635650636,1.6087632171021684,0.016951704025268556,0.0010830973470011855,10.0,balanced,1.0,80,"OrderedDict([('model__C', 10.0), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 80)])",0.5960555165220133,0.8509712418551936,0.9601091188404137,0.9729285261893333,0.8707775906792726,0.8501683988172454,0.13576137233113392,10
160.8952281475067,10.544162878551527,0.014988279342651368,0.0009653174930980939,0.11418406648676746,,0.9454696920646025,32,"OrderedDict([('model__C', 0.11418406648676746), ('model__class_weight', None), ('model__l1_ratio', 0.9454696920646025), ('select__k', 32)])",0.5928827504813965,0.7600558505742259,0.9135666320816098,0.9546395686493804,0.8763434103345871,0.8194976424242398,0.13056139723281435,42
34.17047743797302,0.6982747850533193,0.02272377014160156,0.008449089932267218,0.11638443838897392,balanced,0.019011272446207487,8,"OrderedDict([('model__C', 0.11638443838897392), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.019011272446207487), ('select__k', 8)])",0.5056231682245893,0.6538985836949358,0.9052139354540992,0.8942384664524093,0.7765581511648021,0.7471064609981671,0.1513374320131246,53
343.9854113101959,1.108044019900967,0.017188310623168945,0.0007346380965145465,0.1,balanced,1.0,80,"OrderedDict([('model__C', 0.1), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 80)])",0.5939455622705544,0.8479055879277722,0.957987939811711,0.9705405170831483,0.8708017071817606,0.8482362628549893,0.13577689805295565,24
239.7174216747284,8.72792265461632,0.01672396659851074,0.0037772481946589274,0.11243471867781892,balanced,0.021907780636261646,48,"OrderedDict([('model__C', 0.11243471867781892), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.021907780636261646), ('select__k', 48)])",0.59619340368838,0.8212160975045183,0.9585269409963282,0.970657886413926,0.8657599619727967,0.8424708581151898,0.13531271955276886,32
45.65582323074341,6.002772785924625,0.01327810287475586,0.0006225453542196809,0.10073689954919816,,0.03316372565251192,16,"OrderedDict([('model__C', 0.10073689954919816), ('model__class_weight', None), ('model__l1_ratio', 0.03316372565251192), ('select__k', 16)])",0.5086490201936555,0.6644673335054008,0.8635453734396276,0.8715538991825981,0.7806598544767407,0.7377750961596046,0.13669441834559073,56
184.30546269416809,1.0644832707093381,0.014039564132690429,0.0013407393394920266,9.594537061933334,,0.024086088236611743,32,"OrderedDict([('model__C', 9.594537061933334), ('model__class_weight', None), ('model__l1_ratio', 0.024086088236611743), ('select__k', 32)])",0.5959058141187247,0.7860961895239102,0.9320065769431042,0.9665877976655932,0.8778887944782581,0.831697034545918,0.1327163423651018,34
82.88173360824585,0.42532752023980636,0.0293550968170166,0.0032572448571628466,9.896742942812894,,0.9881355858551317,8,"OrderedDict([('model__C', 9.896742942812894), ('model__class_weight', None), ('model__l1_ratio', 0.9881355858551317), ('select__k', 8)])",0.5237741278176197,0.6540341838082638,0.8890843206648117,0.8389976411062572,0.7562971160127444,0.7324374778819394,0.13126313591685687,58
245.53838109970093,5.157867613747894,0.014653778076171875,0.0010114987116783003,0.1211355156133204,,0.005450856510899605,48,"OrderedDict([('model__C', 0.1211355156133204), ('model__class_weight', None), ('model__l1_ratio', 0.005450856510899605), ('select__k', 48)])",0.5924940585245995,0.7588744392632225,0.923327102891484,0.9481767854317864,0.8677514085713436,0.8181247589364873,0.1302794538466318,44
249.4173762321472,0.5457673664514189,0.01599884033203125,0.002765470708229909,9.885861522516945,,0.057234075311218616,48,"OrderedDict([('model__C', 9.885861522516945), ('model__class_weight', None), ('model__l1_ratio', 0.057234075311218616), ('select__k', 48)])",0.5941740812046665,0.7621522744798254,0.9267585272893043,0.9540482595815489,0.8728414519426002,0.8219949188995891,0.1315160404891813,40
71.88689265251159,0.9778546679172804,0.01432194709777832,0.0015203448733342618,0.10052043396827297,balanced,0.9561382949474246,8,"OrderedDict([('model__C', 0.10052043396827297), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9561382949474246), ('select__k', 8)])",0.5225125539337439,0.6695444208916337,0.9081737887806397,0.8967665757226811,0.8000578494001687,0.7594110377457735,0.1461820533877551,50
115.36049046516419,8.813867816877737,0.014223337173461914,0.0014425593312432687,0.10459094847037911,balanced,0.03896869693902561,32,"OrderedDict([('model__C', 0.10459094847037911), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.03896869693902561), ('select__k', 32)])",0.5924494236061352,0.8311183838078506,0.9602665433663712,0.9726678998419332,0.8709508056849106,0.8454906112614402,0.13728233855329508,27
156.60568075180055,8.865736643777625,0.015310287475585938,0.0017477934909535802,0.10204993649987816,balanced,0.5594294241018954,32,"OrderedDict([('model__C', 0.10204993649987816), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.5594294241018954), ('select__k', 32)])",0.5926688087417972,0.8558895536616804,0.9612536960399374,0.9731928489530716,0.8709778356087545,0.8507965486010483,0.13729150657697617,6
179.45945138931273,0.95197958238687,0.014409017562866212,0.0020563547045868037,10.0,balanced,1.0,32,"OrderedDict([('model__C', 10.0), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5957366239470646,0.8269376638543443,0.96584878696398,0.9774340323940524,0.8763941435692324,0.8484702501457347,0.13822232811325078,18
115.64241671562195,9.811713184250166,0.014968633651733398,0.002803956464672192,0.10489151105533503,,0.021837048607641022,32,"OrderedDict([('model__C', 0.10489151105533503), ('model__class_weight', None), ('model__l1_ratio', 0.021837048607641022), ('select__k', 32)])",0.5920545577423433,0.7611254874277604,0.91881664976189,0.9510019659142802,0.8700385597796179,0.8186074441251783,0.1302656820699325,43
184.52237076759337,0.5862412664278543,0.013836097717285157,0.0015004943418425994,9.19602915166214,balanced,0.028505257565690674,32,"OrderedDict([('model__C', 9.19602915166214), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.028505257565690674), ('select__k', 32)])",0.5957366239470646,0.8267709972434718,0.9654920163687615,0.9773946813378533,0.8763030133600477,0.8483394664514396,0.13815594326881783,21
116.07150440216064,0.5562590091094466,0.014095592498779296,0.0017008291782339138,9.303181480549588,,0.008266459266233263,16,"OrderedDict([('model__C', 9.303181480549588), ('model__class_weight', None), ('model__l1_ratio', 0.008266459266233263), ('select__k', 16)])",0.5238667497607912,0.675653882475615,0.8136041491449825,0.8895077046721778,0.776036625571965,0.7357338223251062,0.1263580359533746,57
344.7198559761047,1.0123010332851607,0.035423660278320314,0.004087149776161184,0.10164775243773794,,0.9952393263932526,80,"OrderedDict([('model__C', 0.10164775243773794), ('model__class_weight', None), ('model__l1_ratio', 0.9952393263932526), ('select__k', 80)])",0.5903374131780588,0.757176543748575,0.9232157918337554,0.9470390320041395,0.869683442986131,0.8174904447501319,0.13108856620371873,45
319.7141269207001,0.4511610775143066,0.017453479766845702,0.003274234276645509,9.93829345953061,balanced,0.0019104381941005282,64,"OrderedDict([('model__C', 9.93829345953061), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.0019104381941005282), ('select__k', 64)])",0.5959641856084895,0.841510504224871,0.9599015334507254,0.9729280947358067,0.8705943102443445,0.8481797256528474,0.13579653065024605,25
80.21946978569031,0.1951545284055994,0.014444541931152344,0.0014258144625536452,0.10190392049298326,,0.9938389101588365,8,"OrderedDict([('model__C', 0.10190392049298326), ('model__class_weight', None), ('model__l1_ratio', 0.9938389101588365), ('select__k', 8)])",0.5237509471486025,0.6526722715544053,0.8910734624228588,0.8380381397963953,0.7549659795448203,0.7321001600934165,0.13170907038526256,59
169.35083985328674,1.00925806285639,0.01500706672668457,0.001610043156538732,0.6002353030400238,balanced,1.0,32,"OrderedDict([('model__C', 0.6002353030400238), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5949850494649337,0.84274130343617,0.9646991704543729,0.9767118080854978,0.8755124623279474,0.8509299587537844,0.13779960616855308,5
377.0744936466217,2.9352985506026084,0.03545889854431152,0.004860817629331036,0.1068766177459756,balanced,0.005947694383957149,80,"OrderedDict([('model__C', 0.1068766177459756), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.005947694383957149), ('select__k', 80)])",0.5929899684541823,0.8554942335086742,0.9587017302524106,0.971412874857621,0.8691177624357748,0.8495433139017325,0.13638617326377273,15
250.51600518226624,0.7207985011736625,0.014107465744018555,0.0013594207988011362,8.076463875562018,,0.9999309501498009,48,"OrderedDict([('model__C', 8.076463875562018), ('model__class_weight', None), ('model__l1_ratio', 0.9999309501498009), ('select__k', 48)])",0.5941740812046665,0.7621522744798254,0.9247843237985677,0.9540482595815489,0.870622435883968,0.8211562749897153,0.13103308094824503,41
231.22006611824037,0.9401418078806776,0.014430093765258788,0.0009979750549682206,0.10526904155204381,balanced,0.9614181793589263,48,"OrderedDict([('model__C', 0.10526904155204381), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9614181793589263), ('select__k', 48)])",0.5960554136526854,0.8306697610333248,0.9567706281529798,0.9709154215792899,0.8679490661263456,0.844472058108925,0.1349454671728911,29
303.5349766254425,0.9267797771868194,0.034623336791992185,0.0029278370194705692,0.10024023667022307,balanced,0.20026640002278068,64,"OrderedDict([('model__C', 0.10024023667022307), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.20026640002278068), ('select__k', 64)])",0.5925972618503209,0.8518509303665567,0.9586022342853023,0.9707250928107785,0.8688770546205787,0.8485305147867074,0.13636285061063572,17
91.33590755462646,0.35683078063754176,0.016479682922363282,0.0024788450660358087,9.658643922234553,balanced,0.020627453379941322,8,"OrderedDict([('model__C', 9.658643922234553), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.020627453379941322), ('select__k', 8)])",0.5232654418657441,0.6693854039564373,0.908264961718064,0.8968682113945255,0.8004012500505577,0.7596370537970657,0.14601456403432606,48
112.29350309371948,0.769937408503632,0.013995170593261719,0.0015596250587902266,0.11054669370199667,,0.9720627676984173,16,"OrderedDict([('model__C', 0.11054669370199667), ('model__class_weight', None), ('model__l1_ratio', 0.9720627676984173), ('select__k', 16)])",0.553220311627189,0.6710448136995347,0.8760698607845024,0.8536166556559274,0.7855863574585713,0.747907599845145,0.12069025351909214,52
265.1387825012207,0.7826331682067478,0.01574869155883789,0.0021741701663087793,7.877844703999463,balanced,0.004454686596226388,48,"OrderedDict([('model__C', 7.877844703999463), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.004454686596226388), ('select__k', 48)])",0.5984073313848511,0.8214053629199608,0.9588643523841613,0.972852246667725,0.8668255931252531,0.8436709772963903,0.13501367622879112,30
115.0915961265564,0.4654809090026964,0.013983774185180663,0.001456831473272178,9.584409985570808,balanced,0.9323205598538279,16,"OrderedDict([('model__C', 9.584409985570808), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9323205598538279), ('select__k', 16)])",0.5294456200326761,0.6933995910872203,0.9076699960700059,0.8872686283865978,0.7859461971574377,0.7607460065467876,0.13875524539150327,47
283.8902889728546,0.9449134957102083,0.02071866989135742,0.005402794981200325,0.10111246450637117,balanced,0.990016317847748,64,"OrderedDict([('model__C', 0.10111246450637117), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.990016317847748), ('select__k', 64)])",0.5936131608156089,0.8510290496172424,0.9578404913854754,0.9703530364954485,0.8705788132653413,0.8486829103158232,0.13584145843978715,16
178.4640667438507,0.2458170846477298,0.013958740234375,0.0014608198410147718,9.830407984583369,balanced,1.0,32,"OrderedDict([('model__C', 9.830407984583369), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5957366239470646,0.8269376638543443,0.96584878696398,0.9774340323940524,0.8763941435692324,0.8484702501457347,0.13822232811325078,18
171.32831540107728,0.6512528296231436,0.014541244506835938,0.0015461238096467975,1.0625506468187986,,0.9979856679703787,32,"OrderedDict([('model__C', 1.0625506468187986), ('model__class_weight', None), ('model__l1_ratio', 0.9979856679703787), ('select__k', 32)])",0.5957153846038429,0.7855102999157307,0.9302469266058973,0.9649841731274462,0.8777931425939284,0.8308499853693692,0.132226593253479,35
379.6183307170868,0.9784533469557632,0.015660953521728516,0.001000096064048819,0.36407078597202236,balanced,0.015380903914186454,80,"OrderedDict([('model__C', 0.36407078597202236), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.015380903914186454), ('select__k', 80)])",0.5951163895712441,0.8541582779569742,0.9598288905687327,0.9724826017297743,0.8701640919440249,0.8503500503541501,0.13598036402252592,8
306.1893837928772,0.9533956267362788,0.03530583381652832,0.0023207532352473416,1.5448441330876608,balanced,0.9983330508050272,64,"OrderedDict([('model__C', 1.5448441330876608), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9983330508050272), ('select__k', 64)])",0.5954505926064603,0.85216719803567,0.9599870728801199,0.972842124738156,0.8701490329518803,0.8501192042424572,0.13593627466080452,13
182.70525603294374,1.0850323268693916,0.01581258773803711,0.0024208393778139617,8.229109104508932,balanced,0.03591166986560002,32,"OrderedDict([('model__C', 8.229109104508932), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.03591166986560002), ('select__k', 32)])",0.5957366239470646,0.8267709972434718,0.9654920163687615,0.9773946813378533,0.8763030133600477,0.8483394664514396,0.13815594326881783,21
158.70412402153016,6.353954435636108,0.01793017387390137,0.005373529917517766,0.10304148637809998,balanced,0.9862099630329162,32,"OrderedDict([('model__C', 0.10304148637809998), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9862099630329162), ('select__k', 32)])",0.5933128057317716,0.8669970463816358,0.9621250883866773,0.9736122854533709,0.8739712318862638,0.8540036915679439,0.1374945235818572,3
162.11549372673034,15.589007075392571,0.014739418029785156,0.0008984818828019606,0.8614977365733515,,0.00552879484774449,32,"OrderedDict([('model__C', 0.8614977365733515), ('model__class_weight', None), ('model__l1_ratio', 0.00552879484774449), ('select__k', 32)])",0.5956030873092193,0.7839107651873222,0.9284621061073214,0.9632365331245951,0.8775580294652299,0.8297541042387376,0.13173788687065466,36
167.76658654212952,0.7077279320881774,0.015143871307373047,0.00037417311842663216,0.11332681156094904,balanced,0.9804735516498561,32,"OrderedDict([('model__C', 0.11332681156094904), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9804735516498561), ('select__k', 32)])",0.5933923240036121,0.866946268759712,0.9625742124888205,0.9737919558500372,0.8737732651591397,0.8540956052522644,0.1375597145098914,2
113.44610075950622,8.86210693415158,0.01829390525817871,0.0013197334721149626,0.10053539507422979,balanced,0.005853880940374868,32,"OrderedDict([('model__C', 0.10053539507422979), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.005853880940374868), ('select__k', 32)])",0.5924494236061352,0.8297473743820618,0.9600197664707874,0.9725308496483258,0.870871146794549,0.8451237121803719,0.13724236971801376,28
164.6010766029358,5.282828537966229,0.014208269119262696,0.0012360007981229606,0.12889831133037685,balanced,1.0,32,"OrderedDict([('model__C', 0.12889831133037685), ('model__class_weight', 'balanced'), ('model__l1_ratio', 1.0), ('select__k', 32)])",0.5934681470145661,0.8677969200832353,0.9631092481314539,0.9740675702268303,0.8747767542981858,0.8546437279508543,0.13770828040650757,1
