mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,param_select__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
234.54993824958802,0.8308153757163589,0.07340612411499023,0.06062324733305845,0.661009829541915,balanced,0.9328679988478339,16,"OrderedDict([('model__C', 0.661009829541915), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.9328679988478339), ('select__k', 16)])",0.48893444777374756,0.7675726828242468,0.8600567763642099,0.8666666666666667,0.9342271293375395,0.7834915405932821,0.15653679797608339,45
826.498868560791,1.7511999022567353,0.043950366973876956,0.0017107837368090218,4.7290805470559185,balanced,0.303410109884175,80,"OrderedDict([('model__C', 4.7290805470559185), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.303410109884175), ('select__k', 80)])",0.5686800189244599,0.8395457652068766,0.937440857953948,0.901472134595163,0.9471608832807571,0.838859931992241,0.1402606421778872,7
385.45357127189635,1.5387925829065237,0.03335494995117187,0.0012553310462752915,0.7756486208064789,balanced,0.10485915855270359,32,"OrderedDict([('model__C', 0.7756486208064789), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.10485915855270359), ('select__k', 32)])",0.5684171792041214,0.8175174806792492,0.9444327620649774,0.9014195583596214,0.9580441640378549,0.8379662288691648,0.14342593887187788,27
676.7462441444397,2.8982245071072334,0.03549180030822754,0.0014622674687746879,4.2149456283335,,0.598047077512128,64,"OrderedDict([('model__C', 4.2149456283335), ('model__class_weight', None), ('model__l1_ratio', 0.598047077512128), ('select__k', 64)])",0.5604794196498974,0.7033804742127122,0.7439806539796026,0.7430073606729758,0.8375920084121977,0.7176879833854771,0.09014276226224588,53
679.033861207962,2.966544438306626,0.03831214904785156,0.0032832118190392967,3.972893133963027,,0.5266202371276925,64,"OrderedDict([('model__C', 3.972893133963027), ('model__class_weight', None), ('model__l1_ratio', 0.5266202371276925), ('select__k', 64)])",0.5604268517058297,0.7033804742127122,0.7439806539796026,0.7430073606729758,0.8375920084121977,0.7176774697966636,0.09016109850042947,54
243.74905672073365,1.2778457889390151,0.032220077514648435,0.0010824613668425484,2.9380287142759305,balanced,0.16360717863855026,16,"OrderedDict([('model__C', 2.9380287142759305), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.16360717863855026), ('select__k', 16)])",0.4889870157178153,0.7673623889385416,0.8594784985805909,0.8670347003154574,0.9345951629863302,0.7834915533077471,0.15657512364744025,44
829.0047633171082,1.9061022735813884,0.043994808197021486,0.001381225813965414,1.7145838038053691,balanced,0.35902293192140394,80,"OrderedDict([('model__C', 1.7145838038053691), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.35902293192140394), ('select__k', 80)])",0.5685223150922567,0.8398086325640082,0.9373882872463464,0.901472134595163,0.9471083070452155,0.8388599353085979,0.1403062098051369,5
819.6912249565124,2.934945610663098,0.03833622932434082,0.001680825662084016,1.221254382992285,balanced,0.49646670359671674,80,"OrderedDict([('model__C', 1.221254382992285), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.49646670359671674), ('select__k', 80)])",0.5685223150922567,0.8395457652068766,0.9373357165387446,0.901472134595163,0.9468454258675079,0.8387442714601097,0.14025795202831925,11
383.0471177101135,1.5718956693891366,0.03360838890075683,0.0016059312448123266,8.146216961026964,balanced,0.871651928463215,32,"OrderedDict([('model__C', 8.146216961026964), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.871651928463215), ('select__k', 32)])",0.5690479945329339,0.8175700541506755,0.9456418883398171,0.9016298633017876,0.9588853838065194,0.8385550368263466,0.1435268861572531,18
174.2694043636322,12.657676664024128,0.0318692684173584,0.0013662057347400764,0.10168587136004645,balanced,0.7412827443680273,16,"OrderedDict([('model__C', 0.10168587136004645), ('model__class_weight', 'balanced'), ('model__l1_ratio', 0.7412827443680273), ('select__k', 16)])",0.5304631235872365,0.7681509910099363,0.8574282409841236,0.8658254468980021,0.9236067297581493,0.7890949064474896,0.13854926759561736,43
