mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_split,param_model__n_estimators,param_select__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16.330794477462767,0.06468303368838818,0.02562689781188965,0.008494369784519333,7,0.5,2,50,48,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.5), ('model__min_samples_split', 2), ('model__n_estimators', 50), ('select__k', 48)])",0.6059647636913624,0.8363138197166494,0.975213837896551,0.9831078214826641,0.8916813030741078,0.858456309172267,0.13748926549623885,9
16.381513118743896,0.013729659968285596,0.031320381164550784,0.0009299963219846804,7,1.0,2,50,48,"OrderedDict([('model__max_depth', 7), ('model__max_features', 1.0), ('model__min_samples_split', 2), ('model__n_estimators', 50), ('select__k', 48)])",0.6121285061429592,0.8400262810249187,0.9824933321201043,0.9887347809200109,0.8970967984030198,0.8640959397222027,0.1376290492517772,4
19.795033550262453,0.02724516147272577,0.029134225845336915,0.0035103616130024167,4,0.5722766652344972,3,187,48,"OrderedDict([('model__max_depth', 4), ('model__max_features', 0.5722766652344972), ('model__min_samples_split', 3), ('model__n_estimators', 187), ('select__k', 48)])",0.5885568511589029,0.7195026323461626,0.9567507696376694,0.9864154996946123,0.8876406920004504,0.8277732889675595,0.15121751663968636,51
19.417243337631227,0.052893870157790394,0.02071719169616699,0.0046249660926452425,6,0.5132374093345378,5,187,8,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.5132374093345378), ('model__min_samples_split', 5), ('model__n_estimators', 187), ('select__k', 8)])",0.5533733126682537,0.6813144448595184,0.5997122983772207,0.940586622285172,0.8310409531651957,0.721205526271072,0.1447145058468118,56
15.913573122024536,0.17810475172233523,0.02421436309814453,0.0060310310528723845,5,0.5,3,50,64,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.5), ('model__min_samples_split', 3), ('model__n_estimators', 50), ('select__k', 64)])",0.602946656355091,0.8394051129312171,0.9749219697230461,0.9825705687855865,0.8910924230659456,0.8581873461721774,0.13833400486681838,14
19.20737843513489,0.049190606141858384,0.02346639633178711,0.005903713203821445,10,0.9208062520604179,2,174,8,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.9208062520604179), ('model__min_samples_split', 2), ('model__n_estimators', 174), ('select__k', 8)])",0.5547213274522085,0.6817942809140383,0.6007575617494453,0.9401169610832382,0.8310401752514832,0.7216860612900826,0.14405739044769844,53
16.16412396430969,0.06221153434815728,0.019118022918701173,0.00270903959797534,7,0.9807180564609599,2,54,8,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.9807180564609599), ('model__min_samples_split', 2), ('model__n_estimators', 54), ('select__k', 8)])",0.5535969819874208,0.6813680819485909,0.6005368980171751,0.9404783719608324,0.8312251206858768,0.7214410909199792,0.14451655856009937,55
16.534014081954957,0.016157310233935872,0.01794009208679199,0.0030881208786257106,5,0.9899686646858317,2,68,8,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.9899686646858317), ('model__min_samples_split', 2), ('model__n_estimators', 68), ('select__k', 8)])",0.552806660086367,0.6809412949096845,0.5987518626561608,0.940586622285172,0.8307492231824714,0.7207671326239712,0.14498359360186003,57
19.56511597633362,0.03256399734845339,0.02119026184082031,0.0030266623214679506,8,0.9919911926090488,5,193,8,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.9919911926090488), ('model__min_samples_split', 5), ('model__n_estimators', 193), ('select__k', 8)])",0.5539640862110127,0.6821554015891182,0.6008678584031735,0.9402124965941455,0.8309484655361414,0.7216296616667183,0.1442098693802767,54
16.034464836120605,0.05767532277934208,0.016576862335205077,0.00309585375594575,4,0.5243913460674035,5,56,8,"OrderedDict([('model__max_depth', 4), ('model__max_features', 0.5243913460674035), ('model__min_samples_split', 5), ('model__n_estimators', 56), ('select__k', 8)])",0.5466173247602327,0.6789115704767179,0.5930547393398533,0.9400477160460183,0.8281926300654827,0.7173647961376609,0.1469400090912179,58
16.218329524993898,0.06065366687313247,0.024050188064575196,0.00498970017690392,10,0.5,2,50,32,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.5), ('model__min_samples_split', 2), ('model__n_estimators', 50), ('select__k', 32)])",0.6075297073462058,0.8352878507824132,0.9538668232818648,0.9839771494035817,0.8912715413872151,0.8543866144402562,0.13368142121658658,40
16.021801471710205,0.06083013589959166,0.0215423583984375,0.003437239949369748,9,1.0,2,50,16,"OrderedDict([('model__max_depth', 9), ('model__max_features', 1.0), ('model__min_samples_split', 2), ('model__n_estimators', 50), ('select__k', 16)])",0.612421709772391,0.7546825081352451,0.9671772587428714,0.9933884953971778,0.8970904846375891,0.8449520913370548,0.14276536390573016,44
16.279148817062378,0.1199926995907195,0.01859588623046875,0.002745706388014601,5,0.5,2,50,32,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.5), ('model__min_samples_split', 2), ('model__n_estimators', 50), ('select__k', 32)])",0.6030625071588892,0.8394051129312171,0.973410037973867,0.9807877006031052,0.8910924230659456,0.8575515563466048,0.13771658892200575,23
19.70650224685669,0.043246070896451175,0.03444185256958008,0.006712575172469163,10,0.5,2,200,16,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.5), ('model__min_samples_split', 2), ('model__n_estimators', 200), ('select__k', 16)])",0.6063965743173434,0.7403532218747244,0.9493837162785557,0.9876633416349704,0.8897063108585326,0.8347006329928253,0.14184470495363252,46
19.056514263153076,0.05217074244955574,0.02551884651184082,0.004864804582182065,8,0.5747583978891292,5,169,16,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.5747583978891292), ('model__min_samples_split', 5), ('model__n_estimators', 169), ('select__k', 16)])",0.6059747685968095,0.7325473131189704,0.9479481347883499,0.9879442456595842,0.8900765748996705,0.8328982074126768,0.14290533547999676,49
19.39196672439575,0.056355037258414925,0.01736907958984375,0.0028364625165069723,4,1.0,5,200,16,"OrderedDict([('model__max_depth', 4), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 200), ('select__k', 16)])",0.5917553368746691,0.7229320327310309,0.9660705305530989,0.9935001723576166,0.8911629552242085,0.8330842055481249,0.1530783526441454,48
20.06814022064209,0.05625563696176077,0.034456634521484376,0.004811026378037954,7,0.9455408514738308,5,179,64,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.9455408514738308), ('model__min_samples_split', 5), ('model__n_estimators', 179), ('select__k', 64)])",0.6058818336290029,0.8296609112436615,0.9748121827245695,0.9833660122059734,0.891602816986059,0.8570647513578532,0.13773392659356318,28
19.017718648910524,0.12702095420281073,0.01664137840270996,0.002529848993628296,4,1.0,5,193,16,"OrderedDict([('model__max_depth', 4), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 193), ('select__k', 16)])",0.5917553368746691,0.7229320327310309,0.9661955950141116,0.9935001723576166,0.8911629552242085,0.8331092184403273,0.1531000891444808,47
16.541784858703615,0.07989939590457247,0.03788299560546875,0.012054639605504616,5,1.0,5,79,64,"OrderedDict([('model__max_depth', 5), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 79), ('select__k', 64)])",0.6085986428034399,0.8443856241710491,0.9843934064951777,0.9861961279862471,0.8966725493946675,0.8640492701701163,0.1386423646405003,5
19.552147912979127,0.05680037354420957,0.028601598739624024,0.005835113109338,5,1.0,5,200,64,"OrderedDict([('model__max_depth', 5), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 200), ('select__k', 64)])",0.608637281489669,0.8435324310682618,0.9844304678848436,0.9862894693205646,0.8966725493946675,0.8639124398316012,0.13867567085445176,6
19.76157178878784,0.09260402258879466,0.01853346824645996,0.0029834629895891668,5,1.0,5,200,16,"OrderedDict([('model__max_depth', 5), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 200), ('select__k', 16)])",0.6076877808839279,0.7238641896471699,0.9848642727252198,0.9929840419577906,0.8966725493946675,0.8412145669217551,0.15169091613787966,45
20.359263944625855,0.07884484142963459,0.03226017951965332,0.007732562088881099,5,0.9781423913849956,2,199,80,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.9781423913849956), ('model__min_samples_split', 2), ('model__n_estimators', 199), ('select__k', 80)])",0.602482108415286,0.8404921481355375,0.9750270918696389,0.9819377402649373,0.8910924230659456,0.8582063023502691,0.13838115272776597,12
16.61518225669861,0.12816086954066302,0.027216672897338867,0.005994100468419172,8,1.0,2,63,64,"OrderedDict([('model__max_depth', 8), ('model__max_features', 1.0), ('model__min_samples_split', 2), ('model__n_estimators', 63), ('select__k', 64)])",0.6120737444178447,0.8408457909723764,0.9850266741621565,0.9879885575183064,0.8980360011406199,0.8647941536422608,0.1379701923425275,1
15.677449035644532,0.19563921463621356,0.02394733428955078,0.0053393283744422124,5,1.0,5,50,48,"OrderedDict([('model__max_depth', 5), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 50), ('select__k', 48)])",0.6087531540246729,0.8443856241710491,0.9844403994913243,0.98628972927302,0.8966725493946675,0.8641082912709468,0.1386100867063867,2
16.456570529937743,0.03063213768812257,0.019963645935058595,0.0033747010937750974,5,1.0,5,50,32,"OrderedDict([('model__max_depth', 5), ('model__max_features', 1.0), ('model__min_samples_split', 5), ('model__n_estimators', 50), ('select__k', 32)])",0.6087531540246729,0.8443856241710491,0.9843934064951777,0.98628972927302,0.8966725493946675,0.8640988926717175,0.13860192849873174,3
16.162432765960695,0.204212236621118,0.025793981552124024,0.009109280572088532,8,0.9784247935920272,5,58,32,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.9784247935920272), ('model__min_samples_split', 5), ('model__n_estimators', 58), ('select__k', 32)])",0.6065910265581042,0.8378764832067723,0.9578291391858631,0.9826631269047373,0.891945833503855,0.8553811218718664,0.13434002165737033,38
19.90435471534729,0.021375810781718303,0.025788354873657226,0.0029089516216067347,6,0.5,5,193,32,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.5), ('model__min_samples_split', 5), ('model__n_estimators', 193), ('select__k', 32)])",0.6033384895930364,0.835612543025254,0.9734783105710875,0.9827140103187411,0.8912403822657289,0.8572767471547695,0.13809041620218895,25
19.55895028114319,0.03695783353924872,0.04406552314758301,0.006791431552936802,5,0.5190533934909514,5,166,80,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.5190533934909514), ('model__min_samples_split', 5), ('model__n_estimators', 166), ('select__k', 80)])",0.603302098809469,0.8394051129312171,0.9748748040492562,0.9823371936804092,0.8910924230659456,0.8582023265072595,0.1381529239894196,13
19.6708833694458,0.06848763163552485,0.045449352264404295,0.009193033265632427,8,0.5198788158486912,2,183,80,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.5198788158486912), ('model__min_samples_split', 2), ('model__n_estimators', 183), ('select__k', 80)])",0.6065815846114182,0.8350413965838385,0.9742812598710514,0.9837441922948171,0.8916666618068367,0.8582630190335923,0.13726204761882052,11
16.586546421051025,0.04723573689585305,0.03185420036315918,0.007113234892330842,6,0.9842388324058304,2,63,48,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.9842388324058304), ('model__min_samples_split', 2), ('model__n_estimators', 63), ('select__k', 48)])",0.6036222454149738,0.8321569252195153,0.9751154554235242,0.9820185737307552,0.8914772419316759,0.8568780883440889,0.13826566845723737,29
17.002735805511474,0.02798011811545175,0.027848339080810545,0.002611296379737403,9,0.507906945256071,2,58,32,"OrderedDict([('model__max_depth', 9), ('model__max_features', 0.507906945256071), ('model__min_samples_split', 2), ('model__n_estimators', 58), ('select__k', 32)])",0.6065713142998514,0.8365447014142863,0.9590491142022695,0.9838566190481666,0.8920399644711217,0.8556123426871391,0.13480188464081783,36
16.106768989562987,0.13807233342487718,0.022195911407470702,0.005345949194073225,7,0.9573705295276341,2,59,32,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.9573705295276341), ('model__min_samples_split', 2), ('model__n_estimators', 59), ('select__k', 32)])",0.6065172274460889,0.8308708611009499,0.969477272797046,0.9826547370045227,0.8914927361058639,0.8562025668908942,0.13641933178233084,33
22.295961093902587,0.09268858309101713,0.049261856079101565,0.004037024040297942,10,0.9881514705114776,2,181,64,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.9881514705114776), ('model__min_samples_split', 2), ('model__n_estimators', 181), ('select__k', 64)])",0.6063095546583775,0.8392537039053566,0.961569243834528,0.9827371195905272,0.891696795040021,0.8563132834057621,0.1349864364277778,32
20.363230514526368,0.058521282962803144,0.03130364418029785,0.00700162605191417,8,0.9815586051431728,2,186,48,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.9815586051431728), ('model__min_samples_split', 2), ('model__n_estimators', 186), ('select__k', 48)])",0.6060132458540578,0.8374296897601792,0.960412647855615,0.982524490783976,0.8919467615803558,0.8556653671668368,0.13493723818401043,35
16.576527643203736,0.16904254756718032,0.032127094268798825,0.010020611359056596,9,0.9506776875751581,5,55,64,"OrderedDict([('model__max_depth', 9), ('model__max_features', 0.9506776875751581), ('model__min_samples_split', 5), ('model__n_estimators', 55), ('select__k', 64)])",0.6062222536776612,0.8363671064758208,0.953598745489272,0.9829021104380489,0.8929089291019097,0.8543998290365424,0.13398022252004,39
19.58811264038086,0.04906202108701775,0.030279111862182618,0.0075488554992437186,6,0.5146142515514965,2,198,80,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.5146142515514965), ('model__min_samples_split', 2), ('model__n_estimators', 198), ('select__k', 80)])",0.6036393611546951,0.8358526576237364,0.9749897581977061,0.9826796058687048,0.8914772419316759,0.8577277249553037,0.13823299321776153,22
19.231771373748778,0.11162817514487139,0.03187780380249024,0.005994724146712463,8,0.5165492243243996,5,181,64,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.5165492243243996), ('model__min_samples_split', 5), ('model__n_estimators', 181), ('select__k', 64)])",0.6065805623671072,0.8347819810464219,0.9741393535770955,0.9837421685116412,0.8916656153876691,0.8581819361779871,0.13724682915874634,15
16.546245098114014,0.13671036251479513,0.036913061141967775,0.00397305825807746,7,0.9740493027058283,5,56,80,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.9740493027058283), ('model__min_samples_split', 5), ('model__n_estimators', 56), ('select__k', 80)])",0.6063629451721761,0.8297711688587147,0.9752926636692695,0.9827074341838284,0.8917729158293575,0.8571814255426693,0.13752443192704095,27
19.356526184082032,0.06739199709733466,0.028356599807739257,0.00823961100726965,5,0.9752028682865856,2,192,48,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.9752028682865856), ('model__min_samples_split', 2), ('model__n_estimators', 192), ('select__k', 48)])",0.6025612635677764,0.838889246525852,0.9749802088887326,0.9821402171605341,0.8910924230659456,0.8579326718417681,0.1384228431695635,17
20.31240568161011,0.06191830246584233,0.046218156814575195,0.014009746511729667,10,0.5552724093332191,5,190,80,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.5552724093332191), ('model__min_samples_split', 5), ('model__n_estimators', 190), ('select__k', 80)])",0.606985671503496,0.8369038120395541,0.9584565067222414,0.9840282183457275,0.8931883100709361,0.855912503736391,0.13464344973420936,34
19.59812536239624,0.03849617956617174,0.04048089981079102,0.014279000875644203,7,0.5192693386141183,2,187,80,"OrderedDict([('model__max_depth', 7), ('model__max_features', 0.5192693386141183), ('model__min_samples_split', 2), ('model__n_estimators', 187), ('select__k', 80)])",0.6059584370452922,0.8362363876633094,0.9752243337547689,0.9833401646542601,0.8915245505734002,0.8584567747382061,0.1375304750618868,8
19.257456970214843,0.06488228130397342,0.02857060432434082,0.008366053688414794,5,0.5154178284728403,5,195,48,"OrderedDict([('model__max_depth', 5), ('model__max_features', 0.5154178284728403), ('model__min_samples_split', 5), ('model__n_estimators', 195), ('select__k', 48)])",0.6032083541171672,0.8382907545667397,0.973410037973867,0.9808235818423788,0.8879938856079137,0.8567453228216133,0.13755297771310013,30
19.702556228637697,0.0810970923262029,0.028162193298339844,0.006981248827783239,6,0.994199406206951,5,166,80,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.994199406206951), ('model__min_samples_split', 5), ('model__n_estimators', 166), ('select__k', 80)])",0.6039891676714032,0.8358066099862752,0.9750584091571841,0.9824792805352651,0.8914772419316759,0.8577621418563606,0.13808132008524923,21
16.958842182159422,0.05479023988643324,0.030347681045532225,0.010988052254400624,8,0.5035019167446277,2,73,32,"OrderedDict([('model__max_depth', 8), ('model__max_features', 0.5035019167446277), ('model__min_samples_split', 2), ('model__n_estimators', 73), ('select__k', 32)])",0.6064763101282994,0.8360153113705293,0.9714311350596965,0.9835313728508398,0.8917585502766564,0.8578425359372043,0.13675654047517,19
17.89590449333191,0.11138881258167294,0.034830760955810544,0.009401073245509073,10,0.9994868375829098,2,89,48,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.9994868375829098), ('model__min_samples_split', 2), ('model__n_estimators', 89), ('select__k', 48)])",0.6067079195932322,0.8369992902408092,0.951359821141271,0.982882950339705,0.8906655302308155,0.8537231023091667,0.13332375975091731,41
16.08621988296509,0.08323362349041498,0.021030330657958986,0.0032485756005818977,6,0.9820126405145614,2,55,32,"OrderedDict([('model__max_depth', 6), ('model__max_features', 0.9820126405145614), ('model__min_samples_split', 2), ('model__n_estimators', 55), ('select__k', 32)])",0.6035430238015781,0.8619975262161952,0.9745503838832711,0.9822021578664447,0.8912877964509047,0.8627161776436788,0.13767451956599355,7
